SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 16 14:27:21 EST 2017
User: cheriyan
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 1 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	320.65
1.00	320.65
2.00	283.98
3.00	252.00
4.00	212.21
5.00	215.33
6.00	206.75
7.00	198.17
8.00	194.26
9.00	206.75
10.00	226.25
11.00	234.83
12.00	220.01
13.00	204.41
14.00	202.85
15.00	213.77
16.00	204.41
17.00	195.04
18.00	180.22
19.00	176.32
20.00	193.48
21.00	232.49
22.00	315.97
23.00	349.52
24.00	365.90
25.00	344.84
26.00	322.99
27.00	329.24
28.00	340.94
29.00	390.87
30.00	405.69
31.00	371.36
32.00	336.26
33.00	307.39
34.00	375.27
35.00	397.11
36.00	418.18
37.00	370.58
38.00	382.29
39.00	361.22
40.00	386.19
41.00	382.29
42.00	427.54
43.00	418.96
44.00	429.10
45.00	422.86
46.00	425.20
47.00	425.20
48.00	408.03
49.00	408.03
50.00	391.65
51.00	397.89
52.00	419.74
53.00	420.52
54.00	422.86
55.00	389.31
56.00	381.51
57.00	362.78
58.00	401.79
59.00	411.93
60.00	419.74
61.00	390.87
62.00	379.95
63.00	381.51
64.00	382.29
65.00	386.97
66.00	378.39
67.00	391.65
68.00	398.67
69.00	404.91
70.00	385.41
71.00	394.77
72.00	388.53
73.00	401.01
74.00	401.79
75.00	379.17
76.00	365.90
77.00	339.38
78.00	362.00
79.00	378.39
80.00	395.55
81.00	411.15
82.00	391.65
83.00	388.53
84.00	354.20
85.00	369.02
86.00	369.80
87.00	415.84
88.00	401.79
89.00	374.49
90.00	342.50
91.00	343.28
92.00	375.27
93.00	396.33
94.00	401.01
95.00	393.21
96.00	393.21
97.00	391.65
98.00	399.45
99.00	376.83
100.00	383.85
101.00	342.50
102.00	354.98
103.00	368.24
104.00	386.97
105.00	407.25
106.00	389.31
107.00	389.31
108.00	381.51
109.00	379.17
110.00	358.88
111.00	351.86
112.00	362.78
113.00	406.47
114.00	402.57
115.00	408.03
116.00	408.81
117.00	429.10
118.00	409.59
119.00	396.33
120.00	360.44
121.00	366.68
122.00	347.96
123.00	368.24
124.00	383.07
125.00	422.86
126.00	416.62
127.00	402.57
128.00	385.41
129.00	385.41
130.00	379.17
131.00	355.76
132.00	377.61
133.00	393.21
134.00	401.79
135.00	376.05
136.00	361.22
137.00	379.17
138.00	358.88
139.00	365.90
140.00	354.20
141.00	393.21
142.00	408.81
143.00	427.54
144.00	401.01
145.00	377.61
146.00	370.58
147.00	394.77
148.00	379.95
149.00	373.71
150.00	365.12
151.00	391.65
152.00	388.53
153.00	385.41
154.00	408.03
155.00	397.89
156.00	403.35
157.00	376.83
158.00	390.09
159.00	379.95
160.00	374.49
161.00	390.87
162.00	409.59
163.00	429.10
164.00	412.71
165.00	400.23
166.00	406.47
167.00	396.33
168.00	396.33
169.00	364.34
170.00	369.02
171.00	372.15
172.00	374.49
173.00	422.08
174.00	413.49
175.00	435.34
176.00	415.84
177.00	441.58
178.00	439.24
179.00	407.25
180.00	386.97
181.00	397.11
182.00	421.30
183.00	409.59
184.00	389.31
185.00	361.22
186.00	377.61
187.00	362.00
188.00	344.06
189.00	333.92
190.00	339.38
191.00	340.16
192.00	351.08
193.00	362.00
194.00	366.68
195.00	347.96
196.00	361.22
197.00	369.02
198.00	387.75
199.00	393.21
200.00	409.59
201.00	405.69
202.00	424.42
203.00	415.84
204.00	438.46
205.00	419.74
206.00	397.11
207.00	368.24
208.00	360.44
209.00	415.06
210.00	434.56
211.00	428.32
212.00	418.18
213.00	399.45
214.00	390.09
215.00	376.05
216.00	394.77
217.00	396.33
218.00	388.53
219.00	376.83
220.00	382.29
221.00	409.59
222.00	433.78
223.00	434.56
224.00	411.15
225.00	399.45
226.00	393.99
227.00	391.65
228.00	369.80
229.00	368.24
230.00	372.93
231.00	369.02
232.00	363.56
233.00	375.27
234.00	394.77
235.00	398.67
236.00	374.49
237.00	362.78
238.00	379.17
239.00	385.41
240.00	379.17
241.00	376.83
242.00	403.35
243.00	411.93
244.00	410.37
245.00	398.67
246.00	392.43
247.00	407.25
248.00	419.74
249.00	426.76
250.00	397.11
251.00	383.85
252.00	376.05
253.00	394.77
254.00	357.32
255.00	345.62
256.00	323.77
257.00	345.62
258.00	379.95
259.00	397.11
260.00	414.27
261.00	387.75
262.00	381.51
263.00	393.99
264.00	399.45
265.00	405.69
266.00	396.33
267.00	428.32
268.00	425.98
269.00	401.01
270.00	378.39
271.00	376.05
272.00	411.15
273.00	423.64
274.00	430.66
275.00	424.42
276.00	408.81
277.00	395.55
278.00	381.51
279.00	387.75
280.00	412.71
281.00	413.49
282.00	411.93
283.00	415.84
284.00	422.86
285.00	413.49
286.00	386.19
287.00	362.78
288.00	357.32
289.00	354.20
290.00	354.20
291.00	357.32
292.00	370.58
293.00	378.39
294.00	389.31
295.00	386.97
296.00	415.06
297.00	412.71
298.00	440.02
299.00	406.47
300.00	410.37
301.00	383.07
302.00	418.96
303.00	418.96
304.00	404.13
305.00	376.05
306.00	368.24
307.00	362.78
308.00	369.02
309.00	346.40
310.00	365.12
311.00	401.01
312.00	422.86
313.00	420.52
314.00	374.49
315.00	348.74
316.00	345.62
317.00	354.98
318.00	383.07
319.00	387.75
320.00	396.33
321.00	402.57
322.00	411.15
323.00	407.25
324.00	390.87
325.00	377.61
326.00	365.90
327.00	397.11
328.00	397.89
329.00	422.08
330.00	408.03
331.00	405.69
332.00	411.15
333.00	401.01
334.00	414.27
335.00	404.13
336.00	396.33
337.00	396.33
338.00	392.43
339.00	417.40
340.00	418.18
341.00	419.74
342.00	401.79
343.00	396.33
344.00	390.09
345.00	393.99
346.00	415.06
347.00	419.74
348.00	407.25
349.00	395.55
350.00	372.93
351.00	395.55
352.00	408.03
353.00	413.49
354.00	412.71
355.00	405.69
356.00	422.86
357.00	416.62
358.00	397.89
359.00	403.35
360.00	408.81
361.00	411.15
362.00	404.91
363.00	408.81
364.00	409.59
365.00	410.37
366.00	431.44
367.00	426.76
368.00	451.72
369.00	411.93
370.00	405.69
371.00	383.85
372.00	397.89
373.00	407.25
374.00	400.23
375.00	372.15
376.00	381.51
377.00	360.44
378.00	376.83
379.00	360.44
380.00	384.63
381.00	393.99
382.00	385.41
383.00	385.41
384.00	394.77
385.00	425.98
386.00	426.76
387.00	411.93
388.00	404.13
389.00	386.97
390.00	418.18
391.00	407.25
392.00	407.25
393.00	376.83
394.00	401.01
395.00	391.65
396.00	395.55
397.00	401.79
398.00	411.15
399.00	421.30
400.00	392.43
401.00	390.09
402.00	397.11
403.00	397.11
404.00	422.08
405.00	399.45
406.00	395.55
407.00	365.12
408.00	354.20
409.00	355.76
410.00	369.02
411.00	381.51
412.00	404.91
413.00	401.79
414.00	388.53
415.00	371.36
416.00	383.07
417.00	379.95
418.00	371.36
419.00	369.80
420.00	406.47
421.00	412.71
422.00	410.37
423.00	393.21
424.00	386.19
425.00	401.01
426.00	404.13
427.00	436.12
428.00	409.59
429.00	413.49
430.00	390.09
431.00	388.53
432.00	386.19
433.00	396.33
434.00	429.10
435.00	429.88
436.00	422.08
437.00	386.19
438.00	389.31
439.00	401.79
440.00	416.62
441.00	410.37
442.00	391.65
443.00	398.67
444.00	365.12
445.00	352.64
446.00	347.18
447.00	378.39
448.00	394.77
449.00	396.33
450.00	395.55
451.00	387.75
452.00	401.79
453.00	397.89
454.00	397.89
455.00	372.15
456.00	392.43
457.00	393.99
458.00	415.84
459.00	404.91
460.00	404.13
461.00	386.97
462.00	394.77
463.00	382.29
464.00	373.71
465.00	385.41
466.00	408.81
467.00	444.70
468.00	412.71
469.00	429.88
470.00	390.87
471.00	405.69
472.00	375.27
473.00	380.73
474.00	369.02
475.00	362.00
476.00	332.36
477.00	344.84
478.00	365.90
479.00	418.96
480.00	414.27
481.00	415.84
482.00	400.23
