SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 16 13:55:21 EST 2017
User: cheriyan
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 1 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	330.02
1.00	330.02
2.00	291.79
3.00	258.24
4.00	239.51
5.00	242.64
6.00	231.71
7.00	210.65
8.00	215.33
9.00	219.23
10.00	223.13
11.00	241.08
12.00	259.80
13.00	261.36
14.00	259.80
15.00	235.61
16.00	250.44
17.00	243.42
18.00	252.00
19.00	250.44
20.00	256.68
21.00	260.58
22.00	276.18
23.00	287.89
24.00	303.49
25.00	297.25
26.00	328.46
27.00	364.34
28.00	363.56
29.00	334.70
30.00	330.80
31.00	345.62
32.00	373.71
33.00	382.29
34.00	404.91
35.00	414.27
36.00	394.77
37.00	379.17
38.00	366.68
39.00	376.05
40.00	373.71
41.00	361.22
42.00	389.31
43.00	385.41
44.00	401.79
45.00	376.83
46.00	406.47
47.00	401.79
48.00	401.01
49.00	409.59
50.00	427.54
51.00	454.06
52.00	450.16
53.00	438.46
54.00	408.81
55.00	388.53
56.00	380.73
57.00	401.01
58.00	402.57
59.00	390.87
60.00	376.05
61.00	397.11
62.00	412.71
63.00	425.98
64.00	400.23
65.00	401.01
66.00	400.23
67.00	412.71
68.00	415.06
69.00	418.18
70.00	447.82
71.00	443.92
72.00	442.36
73.00	396.33
74.00	411.15
75.00	401.01
76.00	394.77
77.00	375.27
78.00	393.21
79.00	440.80
80.00	443.14
81.00	422.08
82.00	366.68
83.00	360.44
84.00	370.58
85.00	366.68
86.00	365.90
87.00	370.58
88.00	421.30
89.00	444.70
90.00	436.12
91.00	427.54
92.00	387.75
93.00	376.83
94.00	372.93
95.00	393.99
96.00	407.25
97.00	398.67
98.00	394.77
99.00	393.21
100.00	389.31
101.00	369.80
102.00	378.39
103.00	376.05
104.00	385.41
105.00	377.61
106.00	370.58
107.00	390.09
108.00	383.85
109.00	409.59
110.00	409.59
111.00	422.86
112.00	411.15
113.00	400.23
114.00	384.63
115.00	365.12
116.00	364.34
117.00	375.27
118.00	378.39
119.00	392.43
120.00	401.01
121.00	418.96
122.00	425.98
123.00	408.81
124.00	407.25
125.00	410.37
126.00	412.71
127.00	427.54
128.00	412.71
129.00	402.57
130.00	395.55
131.00	402.57
132.00	417.40
133.00	411.15
134.00	381.51
135.00	383.07
136.00	385.41
137.00	413.49
138.00	414.27
139.00	417.40
140.00	416.62
141.00	416.62
142.00	436.90
143.00	434.56
144.00	451.72
145.00	453.28
146.00	477.47
147.00	467.33
148.00	457.18
149.00	459.53
150.00	461.87
151.00	446.26
152.00	428.32
153.00	401.01
154.00	414.27
155.00	397.11
156.00	416.62
157.00	403.35
158.00	417.40
159.00	395.55
160.00	398.67
161.00	393.21
162.00	397.11
163.00	374.49
164.00	367.46
165.00	376.05
166.00	387.75
167.00	397.11
168.00	393.99
169.00	392.43
170.00	376.05
171.00	390.87
172.00	415.06
173.00	441.58
174.00	459.53
175.00	434.56
176.00	418.18
177.00	403.35
178.00	420.52
179.00	421.30
180.00	420.52
181.00	410.37
182.00	428.32
183.00	425.20
184.00	436.90
185.00	418.18
186.00	411.15
187.00	397.89
188.00	396.33
189.00	409.59
190.00	426.76
191.00	440.02
192.00	440.80
193.00	434.56
194.00	446.26
195.00	468.89
196.00	511.80
197.00	517.26
198.00	493.07
199.00	471.23
200.00	447.04
201.00	440.02
202.00	415.06
203.00	416.62
204.00	421.30
205.00	419.74
206.00	410.37
207.00	407.25
208.00	397.11
209.00	431.44
210.00	443.92
211.00	465.77
212.00	434.56
213.00	422.08
214.00	419.74
215.00	415.84
216.00	430.66
217.00	412.71
218.00	434.56
