SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 16 13:32:47 EST 2017
User: cheriyan
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 90000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 1 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	330.02
1.00	330.02
2.00	322.21
3.00	310.51
4.00	278.52
5.00	252.00
6.00	256.68
7.00	262.92
8.00	255.90
9.00	223.91
10.00	211.43
11.00	233.27
12.00	246.54
13.00	256.68
14.00	256.68
15.00	278.52
16.00	291.79
17.00	297.25
18.00	303.49
19.00	342.50
20.00	377.61
21.00	362.78
22.00	344.84
23.00	748.97
24.00	2435.72
25.00	4288.64
26.00	5735.09
27.00	5936.38
28.00	5841.20
29.00	5580.62
30.00	5329.40
31.00	5238.12
32.00	5320.82
33.00	5368.41
34.00	5328.62
35.00	5194.43
36.00	5008.75
37.00	4807.46
38.00	4719.30
39.00	4792.64
40.00	4936.97
41.00	4962.72
42.00	4908.88
43.00	4891.72
44.00	4978.32
45.00	5160.10
46.00	5426.14
47.00	5724.95
48.00	5884.89
49.00	5911.41
50.00	5868.50
51.00	5852.90
52.00	5903.61
53.00	5990.99
54.00	6135.32
55.00	6361.58
56.00	6611.23
57.00	6916.28
58.00	7113.67
59.00	7371.91
60.00	7483.47
61.00	7523.26
62.00	7324.32
63.00	7130.83
64.00	6810.96
65.00	6587.05
66.00	6306.18
67.00	6086.17
68.00	5976.17
69.00	6062.77
70.00	6286.68
71.00	6522.29
72.00	6736.84
73.00	6912.38
74.00	7084.80
75.00	7095.72
76.00	6957.63
77.00	6640.88
78.00	6273.42
79.00	5960.56
80.00	5692.18
81.00	5433.16
82.00	5238.12
83.00	5075.84
84.00	4942.43
85.00	4772.35
86.00	4630.36
87.00	4585.89
88.00	4650.64
89.00	4744.27
90.00	4976.76
91.00	5299.75
92.00	5725.73
93.00	6096.32
94.00	6431.79
95.00	6684.57
96.00	6789.89
97.00	6728.26
98.00	6477.04
99.00	6316.33
100.00	6235.19
101.00	6345.19
102.00	6465.34
103.00	6663.51
104.00	6761.81
105.00	6821.88
106.00	6652.58
107.00	6622.94
108.00	6577.69
109.00	6739.96
110.00	6751.67
111.00	6793.01
112.00	6763.37
113.00	6743.08
114.00	6764.15
115.00	6893.66
116.00	7221.33
117.00	7641.07
118.00	8043.64
119.00	8373.66
120.00	8568.70
121.00	8658.42
122.00	8684.17
123.00	8659.98
124.00	8787.93
125.00	8919.00
126.00	9261.50
127.00	9491.65
128.00	9692.94
129.00	9641.45
130.00	9496.33
131.00	9246.68
132.00	8882.33
133.00	8393.16
134.00	7819.73
135.00	7182.32
136.00	6427.11
137.00	5586.86
138.00	4933.07
139.00	4702.92
140.00	4926.05
141.00	5453.45
142.00	6246.11
143.00	7045.01
144.00	7772.92
145.00	8452.45
146.00	9114.05
147.00	9705.42
148.00	10079.13
149.00	10226.58
150.00	10281.97
151.00	10087.71
152.00	9666.41
153.00	8844.88
154.00	7819.73
155.00	6865.57
156.00	6204.76
157.00	6001.91
158.00	6284.34
159.00	7080.12
160.00	8060.02
161.00	9295.83
162.00	10456.73
163.00	11406.21
164.00	11971.84
165.00	12411.08
166.00	12833.94
167.00	13295.02
168.00	13641.42
169.00	13931.65
170.00	13970.66
171.00	14030.73
172.00	14086.90
173.00	14256.98
174.00	14347.48
175.00	14440.33
176.00	14541.75
177.00	14643.95
178.00	14899.85
179.00	15191.64
180.00	15510.73
181.00	15646.48
182.00	15768.97
183.00	15824.36
184.00	15934.37
185.00	15900.04
186.00	15804.86
187.00	15793.15
188.00	15704.99
189.00	15519.31
190.00	15332.85
191.00	15382.00
192.00	15655.06
193.00	16009.26
194.00	16126.29
195.00	15932.03
196.00	15517.75
