SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 16 14:10:22 EST 2017
User: cheriyan
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 1 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	341.72
1.00	341.72
2.00	316.75
3.00	291.79
4.00	271.50
5.00	266.04
6.00	243.42
7.00	228.59
8.00	247.32
9.00	255.90
10.00	255.12
11.00	228.59
12.00	240.30
13.00	245.76
14.00	260.58
15.00	249.66
16.00	244.98
17.00	243.42
18.00	247.32
19.00	266.82
20.00	273.06
21.00	291.01
22.00	288.67
23.00	330.80
24.00	427.54
25.00	552.37
26.00	653.01
27.00	680.32
28.00	688.12
29.00	668.61
30.00	677.98
31.00	709.96
32.00	713.86
33.00	695.14
34.00	654.57
35.00	639.75
36.00	645.99
37.00	672.51
38.00	699.04
39.00	715.42
40.00	738.83
41.00	730.25
42.00	740.39
43.00	692.80
44.00	721.67
45.00	724.01
46.00	730.25
47.00	725.57
48.00	771.60
49.00	798.90
50.00	800.46
51.00	782.52
52.00	792.66
53.00	827.77
54.00	816.07
55.00	801.24
56.00	779.40
57.00	766.92
58.00	773.94
59.00	770.82
60.00	785.64
61.00	798.90
62.00	795.78
63.00	796.56
64.00	790.32
65.00	813.73
66.00	814.51
67.00	819.19
68.00	811.39
69.00	813.73
70.00	817.63
71.00	835.57
72.00	833.23
73.00	834.79
74.00	841.03
75.00	834.79
76.00	847.27
77.00	843.37
78.00	868.34
79.00	860.54
80.00	855.08
81.00	841.81
82.00	852.74
83.00	863.66
84.00	873.02
85.00	857.42
86.00	819.19
87.00	821.53
88.00	875.36
89.00	911.25
90.00	949.48
91.00	919.05
92.00	912.03
93.00	890.18
94.00	894.08
95.00	883.16
96.00	877.70
97.00	893.30
98.00	920.61
99.00	931.53
100.00	919.83
101.00	920.61
102.00	921.39
103.00	929.97
104.00	961.18
105.00	960.40
106.00	967.42
107.00	942.46
108.00	929.97
109.00	929.19
110.00	964.30
111.00	976.78
112.00	965.08
113.00	952.60
114.00	989.27
115.00	990.83
116.00	999.41
117.00	991.61
118.00	993.95
119.00	979.90
120.00	988.49
121.00	1019.69
122.00	1048.56
123.00	1078.99
124.00	1082.89
125.00	1069.62
126.00	1035.30
127.00	1039.20
128.00	1056.36
129.00	1056.36
130.00	1068.84
131.00	1043.10
132.00	1061.04
133.00	1043.88
134.00	1078.21
135.00	1089.13
136.00	1123.46
137.00	1121.90
138.00	1128.92
139.00	1150.76
140.00	1160.91
141.00	1167.15
142.00	1139.84
143.00	1153.10
144.00	1186.65
145.00	1195.23
146.00	1171.05
147.00	1165.59
148.00	1156.22
149.00	1194.45
150.00	1188.99
151.00	1222.54
152.00	1217.86
153.00	1229.56
154.00	1241.26
155.00	1240.48
156.00	1240.48
157.00	1249.07
158.00	1252.97
159.00	1229.56
160.00	1215.52
161.00	1245.95
162.00	1313.04
163.00	1302.90
164.00	1295.10
165.00	1269.35
166.00	1309.14
167.00	1329.42
168.00	1328.64
169.00	1301.34
170.00	1306.02
171.00	1310.70
172.00	1330.98
173.00	1362.19
174.00	1379.36
175.00	1376.24
176.00	1354.39
177.00	1355.17
178.00	1385.60
179.00	1414.46
180.00	1411.34
181.00	1419.14
182.00	1419.14
183.00	1422.27
184.00	1435.53
185.00	1415.24
186.00	1429.29
187.00	1431.63
188.00	1463.62
189.00	1483.90
190.00	1500.28
191.00	1497.16
192.00	1501.06
193.00	1486.24
194.00	1487.80
195.00	1504.18
196.00	1526.81
197.00	1547.87
198.00	1568.94
199.00	1576.74
200.00	1575.96
201.00	1572.06
202.00	1589.22
203.00	1594.69
204.00	1578.30
205.00	1548.65
206.00	1546.31
207.00	1568.94
208.00	1604.83
209.00	1617.31
210.00	1624.33
211.00	1625.11
212.00	1626.67
213.00	1671.92
214.00	1667.24
215.00	1694.55
216.00	1682.85
217.00	1701.57
218.00	1706.25
219.00	1680.50
220.00	1690.65
221.00	1700.01
222.00	1728.10
223.00	1752.28
224.00	1772.57
225.00	1791.29
226.00	1785.83
227.00	1777.25
228.00	1763.98
229.00	1787.39
230.00	1799.87
231.00	1813.14
232.00	1788.17
233.00	1804.55
234.00	1806.89
235.00	1829.52
236.00	1824.06
237.00	1863.07
238.00	1923.14
239.00	1937.96
240.00	1918.46
241.00	1913.00
242.00	1940.30
243.00	1959.03
244.00	1937.96
245.00	1959.81
246.00	1985.55
247.00	2030.80
248.00	2036.27
249.00	2059.67
250.00	2055.77
251.00	2079.96
252.00	2088.54
253.00	2120.53
254.00	2097.12
255.00	2115.84
256.00	2095.56
257.00	2106.48
258.00	2133.01
259.00	2158.75
260.00	2136.13
261.00	2097.12
262.00	2119.75
263.00	2195.42
264.00	2223.51
265.00	2232.87
266.00	2241.45
267.00	2322.59
268.00	2349.12
269.00	2337.41
270.00	2299.19
271.00	2256.28
272.00	2264.86
273.00	2317.13
274.00	2380.32
275.00	2420.11
276.00	2378.76
277.00	2384.23
278.00	2366.28
279.00	2424.80
280.00	2446.64
281.00	2480.19
282.00	2467.70
283.00	2466.14
284.00	2479.41
285.00	2460.68
286.00	2476.29
287.00	2515.30
288.00	2519.20
289.00	2512.18
290.00	2506.71
291.00	2552.74
292.00	2595.65
293.00	2593.31
294.00	2587.07
295.00	2574.59
296.00	2570.69
297.00	2580.83
298.00	2603.46
299.00	2653.39
300.00	2672.89
301.00	2641.68
